Gender,Sector,Age,Vacc Period,Epi Day,Cohort,N_person,Rate_per_1K
female,Arab,80+,FebA,18/08/2021,12+,231,0
female,Arab,80+,FebB,18/08/2021,2nd,504,0
female,Arab,80+,FebB,18/08/2021,12+,35,0
female,ultra-Orthodox Jews,60-69,JanB,18/08/2021,2nd,1052,4.752851711
female,ultra-Orthodox Jews,60-69,JanB,18/08/2021,12+,1813,0
female,ultra-Orthodox Jews,60-69,FebA,18/08/2021,2nd,1444,0.692520776
female,ultra-Orthodox Jews,60-69,FebA,18/08/2021,12+,526,0
female,ultra-Orthodox Jews,60-69,FebB,18/08/2021,2nd,643,3.110419907
female,ultra-Orthodox Jews,60-69,FebB,18/08/2021,12+,51,0
female,ultra-Orthodox Jews,70-79,JanB,18/08/2021,2nd,672,1.488095238
female,ultra-Orthodox Jews,70-79,JanB,18/08/2021,12+,1798,0
female,ultra-Orthodox Jews,70-79,FebA,18/08/2021,2nd,926,1.079913607
female,ultra-Orthodox Jews,70-79,FebA,18/08/2021,12+,481,0
female,ultra-Orthodox Jews,70-79,FebB,18/08/2021,2nd,331,3.021148036
female,ultra-Orthodox Jews,70-79,FebB,18/08/2021,12+,45,0
female,ultra-Orthodox Jews,80+,JanB,18/08/2021,2nd,503,1.988071571
female,ultra-Orthodox Jews,80+,JanB,18/08/2021,12+,934,0
female,ultra-Orthodox Jews,80+,FebA,18/08/2021,2nd,595,0
female,ultra-Orthodox Jews,80+,FebA,18/08/2021,12+,276,0
female,ultra-Orthodox Jews,80+,FebB,18/08/2021,2nd,168,0
female,ultra-Orthodox Jews,80+,FebB,18/08/2021,12+,29,0
male,General Jewish,60-69,JanB,18/08/2021,2nd,16059,1.743570583
male,General Jewish,60-69,JanB,18/08/2021,12+,57165,0.069972886
male,General Jewish,60-69,FebA,18/08/2021,2nd,20198,1.584315279
male,General Jewish,60-69,FebA,18/08/2021,12+,12854,0.233390384
male,General Jewish,60-69,FebB,18/08/2021,2nd,6826,0.585994726
male,General Jewish,60-69,FebB,18/08/2021,12+,1058,0
male,General Jewish,70-79,JanB,18/08/2021,2nd,9156,1.31061599
male,General Jewish,70-79,JanB,18/08/2021,12+,60653,0.082436153
male,General Jewish,70-79,FebA,18/08/2021,2nd,9479,0.949467243
male,General Jewish,70-79,FebA,18/08/2021,12+,10676,0.187336081
male,General Jewish,70-79,FebB,18/08/2021,2nd,2752,0.726744186
male,General Jewish,70-79,FebB,18/08/2021,12+,669,0
male,General Jewish,80+,JanB,18/08/2021,2nd,4982,1.003613007
male,General Jewish,80+,JanB,18/08/2021,12+,26408,0.151469252
male,General Jewish,80+,FebA,18/08/2021,2nd,5925,0.675105485
male,General Jewish,80+,FebA,18/08/2021,12+,5736,0.174337517
male,General Jewish,80+,FebB,18/08/2021,2nd,1541,0.648929267
male,General Jewish,80+,FebB,18/08/2021,12+,329,0
male,Arab,60-69,JanB,18/08/2021,2nd,2274,0.439753738
male,Arab,60-69,JanB,18/08/2021,12+,2814,0
male,Arab,60-69,FebA,18/08/2021,2nd,4940,0.20242915
male,Arab,60-69,FebA,18/08/2021,12+,1407,0
male,Arab,60-69,FebB,18/08/2021,2nd,2458,0
male,Arab,60-69,FebB,18/08/2021,12+,272,0
male,Arab,70-79,JanB,18/08/2021,2nd,888,1.126126126
male,Arab,70-79,JanB,18/08/2021,12+,1800,1.111111111
male,Arab,70-79,FebA,18/08/2021,2nd,2108,0.474383302
male,Arab,70-79,FebA,18/08/2021,12+,854,0
male,Arab,70-79,FebB,18/08/2021,2nd,885,0
male,Arab,70-79,FebB,18/08/2021,12+,138,0
male,Arab,80+,JanB,18/08/2021,2nd,370,0
male,Arab,80+,JanB,18/08/2021,12+,576,0
male,Arab,80+,FebA,18/08/2021,2nd,836,1.196172249
male,Arab,80+,FebA,18/08/2021,12+,317,0
male,Arab,80+,FebB,18/08/2021,2nd,308,3.246753247
male,Arab,80+,FebB,18/08/2021,12+,38,0
male,ultra-Orthodox Jews,60-69,JanB,18/08/2021,2nd,1024,3.90625
male,ultra-Orthodox Jews,60-69,JanB,18/08/2021,12+,2000,0
male,ultra-Orthodox Jews,60-69,FebA,18/08/2021,2nd,1185,3.375527426
male,ultra-Orthodox Jews,60-69,FebA,18/08/2021,12+,571,0
male,ultra-Orthodox Jews,60-69,FebB,18/08/2021,2nd,502,0
male,ultra-Orthodox Jews,60-69,FebB,18/08/2021,12+,68,0
male,ultra-Orthodox Jews,70-79,JanB,18/08/2021,2nd,542,9.225092251
male,ultra-Orthodox Jews,70-79,JanB,18/08/2021,12+,1921,0.520562207
male,ultra-Orthodox Jews,70-79,FebA,18/08/2021,2nd,640,3.125
male,ultra-Orthodox Jews,70-79,FebA,18/08/2021,12+,459,0
male,ultra-Orthodox Jews,70-79,FebB,18/08/2021,2nd,191,0
male,ultra-Orthodox Jews,70-79,FebB,18/08/2021,12+,32,0
male,ultra-Orthodox Jews,80+,JanB,18/08/2021,2nd,270,0
male,ultra-Orthodox Jews,80+,JanB,18/08/2021,12+,869,0
male,ultra-Orthodox Jews,80+,FebA,18/08/2021,2nd,351,5.698005698
male,ultra-Orthodox Jews,80+,FebA,18/08/2021,12+,217,0
male,ultra-Orthodox Jews,80+,FebB,18/08/2021,2nd,88,0
male,ultra-Orthodox Jews,80+,FebB,18/08/2021,12+,17,0
female,General Jewish,60-69,JanB,19/08/2021,2nd,18643,0.643673229
female,General Jewish,60-69,JanB,19/08/2021,12+,57908,0.138150169
female,General Jewish,60-69,FebA,19/08/2021,2nd,24531,1.141412906
female,General Jewish,60-69,FebA,19/08/2021,12+,13751,0.072721984
female,General Jewish,60-69,FebB,19/08/2021,2nd,8497,1.412263152
female,General Jewish,60-69,FebB,19/08/2021,12+,1078,0
female,General Jewish,70-79,JanB,19/08/2021,2nd,10471,1.24152421
female,General Jewish,70-79,JanB,19/08/2021,12+,61116,0.016362327
female,General Jewish,70-79,FebA,19/08/2021,2nd,13248,0.528381643
female,General Jewish,70-79,FebA,19/08/2021,12+,13370,0
female,General Jewish,70-79,FebB,19/08/2021,2nd,4125,1.212121212
female,General Jewish,70-79,FebB,19/08/2021,12+,924,0
female,General Jewish,80+,JanB,19/08/2021,2nd,7433,1.345351809
female,General Jewish,80+,JanB,19/08/2021,12+,31868,0.094138321
female,General Jewish,80+,FebA,19/08/2021,2nd,9449,0.846650439
female,General Jewish,80+,FebA,19/08/2021,12+,8290,0.120627262
female,General Jewish,80+,FebB,19/08/2021,2nd,2713,2.211573903
female,General Jewish,80+,FebB,19/08/2021,12+,559,0
female,Arab,60-69,JanB,19/08/2021,2nd,1972,1.014198783
female,Arab,60-69,JanB,19/08/2021,12+,1637,0
female,Arab,60-69,FebA,19/08/2021,2nd,5687,1.23087744
female,Arab,60-69,FebA,19/08/2021,12+,1027,0
female,Arab,60-69,FebB,19/08/2021,2nd,2735,0.365630713
female,Arab,60-69,FebB,19/08/2021,12+,218,0
female,Arab,70-79,JanB,19/08/2021,2nd,1017,0.983284169
female,Arab,70-79,JanB,19/08/2021,12+,1047,0
female,Arab,70-79,FebA,19/08/2021,2nd,2950,0.677966102
female,Arab,70-79,FebA,19/08/2021,12+,667,0
female,Arab,70-79,FebB,19/08/2021,2nd,1301,0
female,Arab,70-79,FebB,19/08/2021,12+,119,0
female,Arab,80+,JanB,19/08/2021,2nd,583,3.430531732
female,Arab,80+,JanB,19/08/2021,12+,414,0
female,Arab,80+,FebA,19/08/2021,2nd,1124,0
female,Arab,80+,FebA,19/08/2021,12+,252,0
female,Arab,80+,FebB,19/08/2021,2nd,484,0
female,Arab,80+,FebB,19/08/2021,12+,43,0
female,ultra-Orthodox Jews,60-69,JanB,19/08/2021,2nd,936,1.068376068
female,ultra-Orthodox Jews,60-69,JanB,19/08/2021,12+,1836,0
female,ultra-Orthodox Jews,60-69,FebA,19/08/2021,2nd,1314,0.761035008
female,ultra-Orthodox Jews,60-69,FebA,19/08/2021,12+,540,0
female,ultra-Orthodox Jews,60-69,FebB,19/08/2021,2nd,594,1.683501684
female,ultra-Orthodox Jews,60-69,FebB,19/08/2021,12+,53,0
female,ultra-Orthodox Jews,70-79,JanB,19/08/2021,2nd,582,3.436426117
female,ultra-Orthodox Jews,70-79,JanB,19/08/2021,12+,1820,0
female,ultra-Orthodox Jews,70-79,FebA,19/08/2021,2nd,842,1.187648456
female,ultra-Orthodox Jews,70-79,FebA,19/08/2021,12+,489,0
female,ultra-Orthodox Jews,70-79,FebB,19/08/2021,2nd,314,3.184713376
female,ultra-Orthodox Jews,70-79,FebB,19/08/2021,12+,45,0
female,ultra-Orthodox Jews,80+,JanB,19/08/2021,2nd,435,0
female,ultra-Orthodox Jews,80+,JanB,19/08/2021,12+,947,1.055966209
female,ultra-Orthodox Jews,80+,FebA,19/08/2021,2nd,530,0
female,ultra-Orthodox Jews,80+,FebA,19/08/2021,12+,283,0
female,ultra-Orthodox Jews,80+,FebB,19/08/2021,2nd,160,0
female,ultra-Orthodox Jews,80+,FebB,19/08/2021,12+,30,0
male,General Jewish,60-69,JanB,19/08/2021,2nd,14110,1.133947555
male,General Jewish,60-69,JanB,19/08/2021,12+,60830,0.065757028
male,General Jewish,60-69,FebA,19/08/2021,2nd,18125,1.15862069
male,General Jewish,60-69,FebA,19/08/2021,12+,14190,0.140944327
male,General Jewish,60-69,FebB,19/08/2021,2nd,6396,1.094434021
male,General Jewish,60-69,FebB,19/08/2021,12+,1151,0
male,General Jewish,70-79,JanB,19/08/2021,2nd,8037,1.368669902
male,General Jewish,70-79,JanB,19/08/2021,12+,64324,0.077731484
male,General Jewish,70-79,FebA,19/08/2021,2nd,8467,0.708633518
male,General Jewish,70-79,FebA,19/08/2021,12+,11586,0
male,General Jewish,70-79,FebB,19/08/2021,2nd,2572,1.166407465
male,General Jewish,70-79,FebB,19/08/2021,12+,715,0
male,General Jewish,80+,JanB,19/08/2021,2nd,4403,1.589825119
male,General Jewish,80+,JanB,19/08/2021,12+,27826,0.179688062
male,General Jewish,80+,FebA,19/08/2021,2nd,5358,1.679731243
male,General Jewish,80+,FebA,19/08/2021,12+,6165,0.162206002
male,General Jewish,80+,FebB,19/08/2021,2nd,1446,0.691562932
male,General Jewish,80+,FebB,19/08/2021,12+,359,0
male,Arab,60-69,JanB,19/08/2021,2nd,2072,0.965250965
male,Arab,60-69,JanB,19/08/2021,12+,3033,0
male,Arab,60-69,FebA,19/08/2021,2nd,4658,0.214684414
male,Arab,60-69,FebA,19/08/2021,12+,1619,0
male,Arab,60-69,FebB,19/08/2021,2nd,2367,0.422475708
male,Arab,60-69,FebB,19/08/2021,12+,314,0
male,Arab,70-79,JanB,19/08/2021,2nd,811,0
male,Arab,70-79,JanB,19/08/2021,12+,1936,0
male,Arab,70-79,FebA,19/08/2021,2nd,1971,1.014713343
male,Arab,70-79,FebA,19/08/2021,12+,975,0
male,Arab,70-79,FebB,19/08/2021,2nd,851,0
male,Arab,70-79,FebB,19/08/2021,12+,155,0
male,Arab,80+,JanB,19/08/2021,2nd,340,0
male,Arab,80+,JanB,19/08/2021,12+,619,0
male,Arab,80+,FebA,19/08/2021,2nd,783,0
male,Arab,80+,FebA,19/08/2021,12+,351,0
male,Arab,80+,FebB,19/08/2021,2nd,292,0
male,Arab,80+,FebB,19/08/2021,12+,43,0
male,ultra-Orthodox Jews,60-69,JanB,19/08/2021,2nd,915,1.092896175
male,ultra-Orthodox Jews,60-69,JanB,19/08/2021,12+,2024,0.494071146
male,ultra-Orthodox Jews,60-69,FebA,19/08/2021,2nd,1065,0
male,ultra-Orthodox Jews,60-69,FebA,19/08/2021,12+,579,0
male,ultra-Orthodox Jews,60-69,FebB,19/08/2021,2nd,471,0
male,ultra-Orthodox Jews,60-69,FebB,19/08/2021,12+,68,0
male,ultra-Orthodox Jews,70-79,JanB,19/08/2021,2nd,476,0
male,ultra-Orthodox Jews,70-79,JanB,19/08/2021,12+,1947,0
male,ultra-Orthodox Jews,70-79,FebA,19/08/2021,2nd,568,0
male,ultra-Orthodox Jews,70-79,FebA,19/08/2021,12+,467,0
male,ultra-Orthodox Jews,70-79,FebB,19/08/2021,2nd,180,0
male,ultra-Orthodox Jews,70-79,FebB,19/08/2021,12+,35,0
male,ultra-Orthodox Jews,80+,JanB,19/08/2021,2nd,239,0
male,ultra-Orthodox Jews,80+,JanB,19/08/2021,12+,879,0
male,ultra-Orthodox Jews,80+,FebA,19/08/2021,2nd,315,0
male,ultra-Orthodox Jews,80+,FebA,19/08/2021,12+,221,0
male,ultra-Orthodox Jews,80+,FebB,19/08/2021,2nd,81,0
male,ultra-Orthodox Jews,80+,FebB,19/08/2021,12+,17,0
female,General Jewish,60-69,JanB,20/08/2021,2nd,17603,0.454467988
female,General Jewish,60-69,JanB,20/08/2021,12+,69003,0.014492124
female,General Jewish,60-69,FebA,20/08/2021,2nd,23450,0.511727079
female,General Jewish,60-69,FebA,20/08/2021,12+,17866,0.167916713
female,General Jewish,60-69,FebB,20/08/2021,2nd,8244,0.606501698
female,General Jewish,60-69,FebB,20/08/2021,12+,1484,0
female,General Jewish,70-79,JanB,20/08/2021,2nd,9900,0.303030303
female,General Jewish,70-79,JanB,20/08/2021,12+,71793,0.027857869
female,General Jewish,70-79,FebA,20/08/2021,2nd,12719,0.471735199
female,General Jewish,70-79,FebA,20/08/2021,12+,17107,0
female,General Jewish,70-79,FebB,20/08/2021,2nd,4013,0.249190132
female,General Jewish,70-79,FebB,20/08/2021,12+,1182,0
female,General Jewish,80+,JanB,20/08/2021,2nd,7042,0.568020449
female,General Jewish,80+,JanB,20/08/2021,12+,37345,0.053554693
female,General Jewish,80+,FebA,20/08/2021,2nd,9086,0.220118864
female,General Jewish,80+,FebA,20/08/2021,12+,10328,0.096824167
female,General Jewish,80+,FebB,20/08/2021,2nd,2637,0
female,General Jewish,80+,FebB,20/08/2021,12+,748,0
female,Arab,60-69,JanB,20/08/2021,2nd,1875,0.533333333
female,Arab,60-69,JanB,20/08/2021,12+,1957,0
female,Arab,60-69,FebA,20/08/2021,2nd,5498,0.181884322
female,Arab,60-69,FebA,20/08/2021,12+,1258,0
female,Arab,60-69,FebB,20/08/2021,2nd,2683,0.745434215
female,Arab,60-69,FebB,20/08/2021,12+,262,0
female,Arab,70-79,JanB,20/08/2021,2nd,976,1.024590164
female,Arab,70-79,JanB,20/08/2021,12+,1259,0
female,Arab,70-79,FebA,20/08/2021,2nd,2851,0.350754121
female,Arab,70-79,FebA,20/08/2021,12+,792,0
female,Arab,70-79,FebB,20/08/2021,2nd,1279,0
female,Arab,70-79,FebB,20/08/2021,12+,144,0
female,Arab,80+,JanB,20/08/2021,2nd,559,1.788908766
female,Arab,80+,JanB,20/08/2021,12+,547,0
female,Arab,80+,FebA,20/08/2021,2nd,1086,0.920810313
female,Arab,80+,FebA,20/08/2021,12+,299,0
female,Arab,80+,FebB,20/08/2021,2nd,472,0
female,Arab,80+,FebB,20/08/2021,12+,51,0
female,ultra-Orthodox Jews,60-69,JanB,20/08/2021,2nd,901,2.219755827
female,ultra-Orthodox Jews,60-69,JanB,20/08/2021,12+,2302,0
female,ultra-Orthodox Jews,60-69,FebA,20/08/2021,2nd,1280,0
female,ultra-Orthodox Jews,60-69,FebA,20/08/2021,12+,726,0
female,ultra-Orthodox Jews,60-69,FebB,20/08/2021,2nd,590,0
female,ultra-Orthodox Jews,60-69,FebB,20/08/2021,12+,83,0
female,ultra-Orthodox Jews,70-79,JanB,20/08/2021,2nd,562,1.779359431
female,ultra-Orthodox Jews,70-79,JanB,20/08/2021,12+,2230,0
female,ultra-Orthodox Jews,70-79,FebA,20/08/2021,2nd,827,0
female,ultra-Orthodox Jews,70-79,FebA,20/08/2021,12+,659,0
female,ultra-Orthodox Jews,70-79,FebB,20/08/2021,2nd,308,0
female,ultra-Orthodox Jews,70-79,FebB,20/08/2021,12+,67,0
female,ultra-Orthodox Jews,80+,JanB,20/08/2021,2nd,423,7.092198582
female,ultra-Orthodox Jews,80+,JanB,20/08/2021,12+,1188,0
female,ultra-Orthodox Jews,80+,FebA,20/08/2021,2nd,522,1.915708812
female,ultra-Orthodox Jews,80+,FebA,20/08/2021,12+,390,0
female,ultra-Orthodox Jews,80+,FebB,20/08/2021,2nd,159,0
female,ultra-Orthodox Jews,80+,FebB,20/08/2021,12+,45,0
male,General Jewish,60-69,JanB,20/08/2021,2nd,13111,0.53390283
male,General Jewish,60-69,JanB,20/08/2021,12+,70674,0.02829895
male,General Jewish,60-69,FebA,20/08/2021,2nd,17097,1.228285664
male,General Jewish,60-69,FebA,20/08/2021,12+,17739,0.056372964
male,General Jewish,60-69,FebB,20/08/2021,2nd,6156,0.32488629
male,General Jewish,60-69,FebB,20/08/2021,12+,1489,0
male,General Jewish,70-79,JanB,20/08/2021,2nd,7591,0.790409696
male,General Jewish,70-79,JanB,20/08/2021,12+,73954,0.081131514
male,General Jewish,70-79,FebA,20/08/2021,2nd,8081,0.247494122
male,General Jewish,70-79,FebA,20/08/2021,12+,14380,0
male,General Jewish,70-79,FebB,20/08/2021,2nd,2498,1.200960769
male,General Jewish,70-79,FebB,20/08/2021,12+,915,0
male,General Jewish,80+,JanB,20/08/2021,2nd,4164,1.200768492
male,General Jewish,80+,JanB,20/08/2021,12+,32168,0.062173589
male,General Jewish,80+,FebA,20/08/2021,2nd,5147,0.777151739
male,General Jewish,80+,FebA,20/08/2021,12+,7707,0
male,General Jewish,80+,FebB,20/08/2021,2nd,1401,0
male,General Jewish,80+,FebB,20/08/2021,12+,479,0
male,Arab,60-69,JanB,20/08/2021,2nd,1928,0.518672199
male,Arab,60-69,JanB,20/08/2021,12+,3479,0
male,Arab,60-69,FebA,20/08/2021,2nd,4458,0.67294751
male,Arab,60-69,FebA,20/08/2021,12+,1909,0
male,Arab,60-69,FebB,20/08/2021,2nd,2298,0
male,Arab,60-69,FebB,20/08/2021,12+,381,0
male,Arab,70-79,JanB,20/08/2021,2nd,759,2.635046113
male,Arab,70-79,JanB,20/08/2021,12+,2202,0
male,Arab,70-79,FebA,20/08/2021,2nd,1870,0
male,Arab,70-79,FebA,20/08/2021,12+,1165,0
male,Arab,70-79,FebB,20/08/2021,2nd,831,0
male,Arab,70-79,FebB,20/08/2021,12+,186,0
male,Arab,80+,JanB,20/08/2021,2nd,323,0
male,Arab,80+,JanB,20/08/2021,12+,728,0
male,Arab,80+,FebA,20/08/2021,2nd,751,0
male,Arab,80+,FebA,20/08/2021,12+,402,0
male,Arab,80+,FebB,20/08/2021,2nd,291,0
male,Arab,80+,FebB,20/08/2021,12+,52,0
male,ultra-Orthodox Jews,60-69,JanB,20/08/2021,2nd,876,2.283105023
male,ultra-Orthodox Jews,60-69,JanB,20/08/2021,12+,2468,0
male,ultra-Orthodox Jews,60-69,FebA,20/08/2021,2nd,1033,0
male,ultra-Orthodox Jews,60-69,FebA,20/08/2021,12+,732,0
male,ultra-Orthodox Jews,60-69,FebB,20/08/2021,2nd,461,2.169197397
male,ultra-Orthodox Jews,60-69,FebB,20/08/2021,12+,98,0
male,ultra-Orthodox Jews,70-79,JanB,20/08/2021,2nd,462,2.164502165
male,ultra-Orthodox Jews,70-79,JanB,20/08/2021,12+,2365,0
male,ultra-Orthodox Jews,70-79,FebA,20/08/2021,2nd,562,0
male,ultra-Orthodox Jews,70-79,FebA,20/08/2021,12+,605,0
male,ultra-Orthodox Jews,70-79,FebB,20/08/2021,2nd,178,0
male,ultra-Orthodox Jews,70-79,FebB,20/08/2021,12+,51,0
male,ultra-Orthodox Jews,80+,JanB,20/08/2021,2nd,233,0
male,ultra-Orthodox Jews,80+,JanB,20/08/2021,12+,1058,0
male,ultra-Orthodox Jews,80+,FebA,20/08/2021,2nd,309,0
male,ultra-Orthodox Jews,80+,FebA,20/08/2021,12+,285,0
male,ultra-Orthodox Jews,80+,FebB,20/08/2021,2nd,80,25
male,ultra-Orthodox Jews,80+,FebB,20/08/2021,12+,21,0
female,General Jewish,60-69,JanB,21/08/2021,2nd,17084,0.409740108
female,General Jewish,60-69,JanB,21/08/2021,12+,78875,0.038034865
female,General Jewish,60-69,FebA,21/08/2021,2nd,22956,0.348492769
female,General Jewish,60-69,FebA,21/08/2021,12+,22137,0
female,General Jewish,60-69,FebB,21/08/2021,2nd,8160,0.245098039
female,General Jewish,60-69,FebB,21/08/2021,12+,1958,0
female,General Jewish,70-79,JanB,21/08/2021,2nd,9676,0.310045473
female,General Jewish,70-79,JanB,21/08/2021,12+,81311,0.049193836
female,General Jewish,70-79,FebA,21/08/2021,2nd,12462,0.080243942
female,General Jewish,70-79,FebA,21/08/2021,12+,20926,0
female,General Jewish,70-79,FebB,21/08/2021,2nd,3978,0
female,General Jewish,70-79,FebB,21/08/2021,12+,1520,0
female,General Jewish,80+,JanB,21/08/2021,2nd,6875,0.290909091
female,General Jewish,80+,JanB,21/08/2021,12+,42461,0.14130614
female,General Jewish,80+,FebA,21/08/2021,2nd,8906,0.785986975
female,General Jewish,80+,FebA,21/08/2021,12+,12510,0
female,General Jewish,80+,FebB,21/08/2021,2nd,2612,0
female,General Jewish,80+,FebB,21/08/2021,12+,965,0
female,Arab,60-69,JanB,21/08/2021,2nd,1796,1.113585746
female,Arab,60-69,JanB,21/08/2021,12+,2202,0
female,Arab,60-69,FebA,21/08/2021,2nd,5380,0.743494424
female,Arab,60-69,FebA,21/08/2021,12+,1452,0
female,Arab,60-69,FebB,21/08/2021,2nd,2628,0
female,Arab,60-69,FebB,21/08/2021,12+,309,0
female,Arab,70-79,JanB,21/08/2021,2nd,930,0
female,Arab,70-79,JanB,21/08/2021,12+,1437,0
female,Arab,70-79,FebA,21/08/2021,2nd,2758,0.362581581
female,Arab,70-79,FebA,21/08/2021,12+,915,0
female,Arab,70-79,FebB,21/08/2021,2nd,1256,0.796178344
female,Arab,70-79,FebB,21/08/2021,12+,171,0
female,Arab,80+,JanB,21/08/2021,2nd,533,0
female,Arab,80+,JanB,21/08/2021,12+,641,0
female,Arab,80+,FebA,21/08/2021,2nd,1066,0.938086304
female,Arab,80+,FebA,21/08/2021,12+,364,0
female,Arab,80+,FebB,21/08/2021,2nd,463,0
female,Arab,80+,FebB,21/08/2021,12+,61,0
female,ultra-Orthodox Jews,60-69,JanB,21/08/2021,2nd,897,0
female,ultra-Orthodox Jews,60-69,JanB,21/08/2021,12+,2681,0.372995151
female,ultra-Orthodox Jews,60-69,FebA,21/08/2021,2nd,1278,0
female,ultra-Orthodox Jews,60-69,FebA,21/08/2021,12+,951,0
female,ultra-Orthodox Jews,60-69,FebB,21/08/2021,2nd,587,0
female,ultra-Orthodox Jews,60-69,FebB,21/08/2021,12+,128,0
female,ultra-Orthodox Jews,70-79,JanB,21/08/2021,2nd,559,1.788908766
female,ultra-Orthodox Jews,70-79,JanB,21/08/2021,12+,2638,0
female,ultra-Orthodox Jews,70-79,FebA,21/08/2021,2nd,825,0
female,ultra-Orthodox Jews,70-79,FebA,21/08/2021,12+,861,0
female,ultra-Orthodox Jews,70-79,FebB,21/08/2021,2nd,308,0
female,ultra-Orthodox Jews,70-79,FebB,21/08/2021,12+,93,0
female,ultra-Orthodox Jews,80+,JanB,21/08/2021,2nd,417,0
female,ultra-Orthodox Jews,80+,JanB,21/08/2021,12+,1532,0
female,ultra-Orthodox Jews,80+,FebA,21/08/2021,2nd,518,1.930501931
female,ultra-Orthodox Jews,80+,FebA,21/08/2021,12+,490,0
female,ultra-Orthodox Jews,80+,FebB,21/08/2021,2nd,159,0
female,ultra-Orthodox Jews,80+,FebB,21/08/2021,12+,56,0
male,General Jewish,60-69,JanB,21/08/2021,2nd,12697,0.39379381
male,General Jewish,60-69,JanB,21/08/2021,12+,79839,0.050100828
male,General Jewish,60-69,FebA,21/08/2021,2nd,16644,0.720980534
male,General Jewish,60-69,FebA,21/08/2021,12+,21508,0.046494328
male,General Jewish,60-69,FebB,21/08/2021,2nd,6076,0.493745885
male,General Jewish,60-69,FebB,21/08/2021,12+,1950,0
male,General Jewish,70-79,JanB,21/08/2021,2nd,7403,0.675401864
male,General Jewish,70-79,JanB,21/08/2021,12+,82434,0.036392751
male,General Jewish,70-79,FebA,21/08/2021,2nd,7910,0.505689001
male,General Jewish,70-79,FebA,21/08/2021,12+,17285,0.173560891
male,General Jewish,70-79,FebB,21/08/2021,2nd,2462,0
male,General Jewish,70-79,FebB,21/08/2021,12+,1164,0
male,General Jewish,80+,JanB,21/08/2021,2nd,4062,0.738552437
male,General Jewish,80+,JanB,21/08/2021,12+,36217,0.110445371
male,General Jewish,80+,FebA,21/08/2021,2nd,5046,0.594530321
male,General Jewish,80+,FebA,21/08/2021,12+,9268,0
male,General Jewish,80+,FebB,21/08/2021,2nd,1388,0
male,General Jewish,80+,FebB,21/08/2021,12+,600,0
male,Arab,60-69,JanB,21/08/2021,2nd,1846,1.083423619
male,Arab,60-69,JanB,21/08/2021,12+,3818,0
male,Arab,60-69,FebA,21/08/2021,2nd,4301,0
male,Arab,60-69,FebA,21/08/2021,12+,2198,0
male,Arab,60-69,FebB,21/08/2021,2nd,2238,0.446827525
male,Arab,60-69,FebB,21/08/2021,12+,451,0
male,Arab,70-79,JanB,21/08/2021,2nd,727,1.375515818
male,Arab,70-79,JanB,21/08/2021,12+,2450,0
male,Arab,70-79,FebA,21/08/2021,2nd,1797,0
male,Arab,70-79,FebA,21/08/2021,12+,1320,0
male,Arab,70-79,FebB,21/08/2021,2nd,813,1.2300123
male,Arab,70-79,FebB,21/08/2021,12+,223,0
male,Arab,80+,JanB,21/08/2021,2nd,308,0
male,Arab,80+,JanB,21/08/2021,12+,804,0
male,Arab,80+,FebA,21/08/2021,2nd,727,2.751031637
male,Arab,80+,FebA,21/08/2021,12+,463,0
male,Arab,80+,FebB,21/08/2021,2nd,284,0
male,Arab,80+,FebB,21/08/2021,12+,61,0
male,ultra-Orthodox Jews,60-69,JanB,21/08/2021,2nd,872,1.146788991
male,ultra-Orthodox Jews,60-69,JanB,21/08/2021,12+,2827,0
male,ultra-Orthodox Jews,60-69,FebA,21/08/2021,2nd,1031,0
male,ultra-Orthodox Jews,60-69,FebA,21/08/2021,12+,921,0
male,ultra-Orthodox Jews,60-69,FebB,21/08/2021,2nd,460,0
male,ultra-Orthodox Jews,60-69,FebB,21/08/2021,12+,127,0
male,ultra-Orthodox Jews,70-79,JanB,21/08/2021,2nd,458,0
male,ultra-Orthodox Jews,70-79,JanB,21/08/2021,12+,2688,0
male,ultra-Orthodox Jews,70-79,FebA,21/08/2021,2nd,560,0
male,ultra-Orthodox Jews,70-79,FebA,21/08/2021,12+,726,0
male,ultra-Orthodox Jews,70-79,FebB,21/08/2021,2nd,178,5.617977528
male,ultra-Orthodox Jews,70-79,FebB,21/08/2021,12+,66,0
male,ultra-Orthodox Jews,80+,JanB,21/08/2021,2nd,232,0
male,ultra-Orthodox Jews,80+,JanB,21/08/2021,12+,1266,0
male,ultra-Orthodox Jews,80+,FebA,21/08/2021,2nd,306,0
male,ultra-Orthodox Jews,80+,FebA,21/08/2021,12+,355,0
male,ultra-Orthodox Jews,80+,FebB,21/08/2021,2nd,79,0
male,ultra-Orthodox Jews,80+,FebB,21/08/2021,12+,30,0
female,General Jewish,60-69,JanB,22/08/2021,2nd,15326,1.304971943
female,General Jewish,60-69,JanB,22/08/2021,12+,87965,0.056840789
female,General Jewish,60-69,FebA,22/08/2021,2nd,20922,1.099321289
female,General Jewish,60-69,FebA,22/08/2021,12+,26716,0.112292259
female,General Jewish,60-69,FebB,22/08/2021,2nd,7693,0.519953204
female,General Jewish,60-69,FebB,22/08/2021,12+,2472,0
female,General Jewish,70-79,JanB,22/08/2021,2nd,8643,0.925604535
female,General Jewish,70-79,JanB,22/08/2021,12+,89761,0.066844175
female,General Jewish,70-79,FebA,22/08/2021,2nd,11245,0.800355714
